Notes,State,State Code,Mother's Education,Mother's Education Code,Year,Year Code,Births
NA,Indiana,18,13 - 15 years,19179,2022,2022,13680
NA,Indiana,18,13 - 15 years,19179,2023,2023,12942
NA,Indiana,18,13 - 15 years,19179,2024,2024,12541
NA,Indiana,18,13 - 15 years,19179,2007,2007,6941
NA,Indiana,18,13 - 15 years,19179,2008,2008,7100
NA,Indiana,18,13 - 15 years,19179,2009,2009,6631
NA,Indiana,18,13 - 15 years,19179,2010,2010,6703
NA,Indiana,18,13 - 15 years,19179,2011,2011,6899
NA,Indiana,18,13 - 15 years,19179,2012,2012,6903
NA,Indiana,18,13 - 15 years,19179,2013,2013,6920
NA,Indiana,18,13 - 15 years,19179,2014,2014,7121
NA,Indiana,18,13 - 15 years,19179,2015,2015,7340
NA,Indiana,18,13 - 15 years,19179,2016,2016,7306
NA,Indiana,18,13 - 15 years,19179,2017,2017,7051
NA,Indiana,18,13 - 15 years,19179,2018,2018,6842
NA,Indiana,18,13 - 15 years,19179,2019,2019,6464
NA,Indiana,18,13 - 15 years,19179,2020,2020,6285
NA,Indiana,18,13 - 15 years,19179,2021,2021,6544
NA,Indiana,18,13 - 15 years,19179,2022,2022,6395
NA,Indiana,18,13 - 15 years,19179,2023,2023,5994
NA,Indiana,18,13 - 15 years,19179,2024,2024,6018
NA,Indiana,18,16 years and over,16+,2007,2007,14985
NA,Indiana,18,16 years and over,16+,2008,2008,14983
NA,Indiana,18,16 years and over,16+,2009,2009,14916
NA,Indiana,18,16 years and over,16+,2010,2010,14894
NA,Indiana,18,16 years and over,16+,2011,2011,15417
NA,Indiana,18,16 years and over,16+,2012,2012,15291
NA,Indiana,18,16 years and over,16+,2013,2013,15321
NA,Indiana,18,16 years and over,16+,2014,2014,15719
NA,Indiana,18,16 years and over,16+,2015,2015,15753
NA,Indiana,18,16 years and over,16+,2016,2016,16270
NA,Indiana,18,16 years and over,16+,2017,2017,16043
NA,Indiana,18,16 years and over,16+,2018,2018,16128
NA,Indiana,18,16 years and over,16+,2019,2019,16257
NA,Indiana,18,16 years and over,16+,2020,2020,16074
NA,Indiana,18,16 years and over,16+,2021,2021,17013
NA,Indiana,18,16 years and over,16+,2022,2022,17103
NA,Indiana,18,16 years and over,16+,2023,2023,17040
NA,Indiana,18,16 years and over,16+,2024,2024,17311
NA,Indiana,18,16 years and over,16+,2007,2007,4131
NA,Indiana,18,16 years and over,16+,2008,2008,4053
NA,Indiana,18,16 years and over,16+,2009,2009,4252
NA,Indiana,18,16 years and over,16+,2010,2010,4398
NA,Indiana,18,16 years and over,16+,2011,2011,4518
NA,Indiana,18,16 years and over,16+,2012,2012,4747
NA,Indiana,18,16 years and over,16+,2013,2013,4889
NA,Indiana,18,16 years and over,16+,2014,2014,5159
NA,Indiana,18,16 years and over,16+,2015,2015,5082
NA,Indiana,18,16 years and over,16+,2016,2016,5104
NA,Indiana,18,16 years and over,16+,2017,2017,5014
NA,Indiana,18,16 years and over,16+,2018,2018,4975
NA,Indiana,18,16 years and over,16+,2019,2019,4916
NA,Indiana,18,16 years and over,16+,2020,2020,4964
NA,Indiana,18,16 years and over,16+,2021,2021,5391
NA,Indiana,18,16 years and over,16+,2022,2022,5586
NA,Indiana,18,16 years and over,16+,2023,2023,5472
NA,Indiana,18,16 years and over,16+,2024,2024,5790
NA,Indiana,18,16 years and over,16+,2007,2007,1134
NA,Indiana,18,16 years and over,16+,2008,2008,1155
NA,Indiana,18,16 years and over,16+,2009,2009,1173
NA,Indiana,18,16 years and over,16+,2010,2010,1281
NA,Indiana,18,16 years and over,16+,2011,2011,1273
NA,Indiana,18,16 years and over,16+,2012,2012,1392
NA,Indiana,18,16 years and over,16+,2013,2013,1372
NA,Indiana,18,16 years and over,16+,2014,2014,1481
NA,Indiana,18,16 years and over,16+,2015,2015,1506
NA,Indiana,18,16 years and over,16+,2016,2016,1532
NA,Indiana,18,16 years and over,16+,2017,2017,1504
NA,Indiana,18,16 years and over,16+,2018,2018,1601
NA,Indiana,18,16 years and over,16+,2019,2019,1577
NA,Indiana,18,16 years and over,16+,2020,2020,1664
NA,Indiana,18,16 years and over,16+,2021,2021,1717
NA,Indiana,18,16 years and over,16+,2022,2022,1688
NA,Indiana,18,16 years and over,16+,2023,2023,1754
NA,Indiana,18,16 years and over,16+,2024,2024,1929
NA,Indiana,18,Not stated/Not on certificate,NR,2007,2007,945
NA,Indiana,18,Not stated/Not on certificate,NR,2008,2008,839
NA,Indiana,18,Not stated/Not on certificate,NR,2009,2009,821
NA,Indiana,18,Not stated/Not on certificate,NR,2010,2010,383
NA,Indiana,18,Not stated/Not on certificate,NR,2011,2011,332
NA,Indiana,18,Not stated/Not on certificate,NR,2012,2012,271
NA,Indiana,18,Not stated/Not on certificate,NR,2013,2013,246
NA,Indiana,18,Not stated/Not on certificate,NR,2014,2014,146
NA,Indiana,18,Not stated/Not on certificate,NR,2015,2015,119
NA,Indiana,18,Not stated/Not on certificate,NR,2016,2016,136
NA,Indiana,18,Not stated/Not on certificate,NR,2017,2017,137
NA,Indiana,18,Not stated/Not on certificate,NR,2018,2018,105
NA,Indiana,18,Not stated/Not on certificate,NR,2019,2019,101
NA,Indiana,18,Not stated/Not on certificate,NR,2020,2020,117
NA,Indiana,18,Not stated/Not on certificate,NR,2021,2021,215
NA,Indiana,18,Not stated/Not on certificate,NR,2022,2022,220
NA,Indiana,18,Not stated/Not on certificate,NR,2023,2023,258
NA,Indiana,18,Not stated/Not on certificate,NR,2024,2024,273
NA,Iowa,19,0 -  8 years,19176,2007,2007,1369
NA,Iowa,19,0 -  8 years,19176,2008,2008,1315
NA,Iowa,19,0 -  8 years,19176,2009,2009,1262
NA,Iowa,19,0 -  8 years,19176,2010,2010,1179
NA,Iowa,19,0 -  8 years,19176,2011,2011,1194
NA,Iowa,19,0 -  8 years,19176,2012,2012,1158
NA,Iowa,19,0 -  8 years,19176,2013,2013,1127
NA,Iowa,19,0 -  8 years,19176,2014,2014,1219
NA,Iowa,19,0 -  8 years,19176,2015,2015,1190
NA,Iowa,19,0 -  8 years,19176,2016,2016,1291
NA,Iowa,19,0 -  8 years,19176,2017,2017,1263
NA,Iowa,19,0 -  8 years,19176,2018,2018,1204
NA,Iowa,19,0 -  8 years,19176,2019,2019,1236
NA,Iowa,19,0 -  8 years,19176,2020,2020,1217
NA,Iowa,19,0 -  8 years,19176,2021,2021,1256
NA,Iowa,19,0 -  8 years,19176,2022,2022,1363
NA,Iowa,19,0 -  8 years,19176,2023,2023,1460
NA,Iowa,19,0 -  8 years,19176,2024,2024,1575
NA,Iowa,19,9 - 11 years,19177,2007,2007,4563
NA,Iowa,19,9 - 11 years,19177,2008,2008,4510
NA,Iowa,19,9 - 11 years,19177,2009,2009,4378
NA,Iowa,19,9 - 11 years,19177,2010,2010,3900
NA,Iowa,19,9 - 11 years,19177,2011,2011,3740
NA,Iowa,19,9 - 11 years,19177,2012,2012,3624
NA,Iowa,19,9 - 11 years,19177,2013,2013,3466
NA,Iowa,19,9 - 11 years,19177,2014,2014,3447
NA,Iowa,19,9 - 11 years,19177,2015,2015,3238
NA,Iowa,19,9 - 11 years,19177,2016,2016,3098
NA,Iowa,19,9 - 11 years,19177,2017,2017,3067
NA,Iowa,19,9 - 11 years,19177,2018,2018,3091
NA,Iowa,19,9 - 11 years,19177,2019,2019,2802
NA,Iowa,19,9 - 11 years,19177,2020,2020,2829
NA,Iowa,19,9 - 11 years,19177,2021,2021,2767
NA,Iowa,19,9 - 11 years,19177,2022,2022,2746
NA,Iowa,19,9 - 11 years,19177,2023,2023,2769
NA,Iowa,19,9 - 11 years,19177,2024,2024,2785
NA,Iowa,19,12 years,19178,2007,2007,8720
NA,Iowa,19,12 years,19178,2008,2008,8370
NA,Iowa,19,12 years,19178,2009,2009,7978
NA,Iowa,19,12 years,19178,2010,2010,7687
NA,Iowa,19,12 years,19178,2011,2011,7387
NA,Iowa,19,12 years,19178,2012,2012,7458
NA,Iowa,19,12 years,19178,2013,2013,7655
NA,Iowa,19,12 years,19178,2014,2014,7812
NA,Iowa,19,12 years,19178,2015,2015,8530
NA,Iowa,19,12 years,19178,2016,2016,9447
NA,Iowa,19,12 years,19178,2017,2017,9406
NA,Iowa,19,12 years,19178,2018,2018,9172
NA,Iowa,19,12 years,19178,2019,2019,9289
NA,Iowa,19,12 years,19178,2020,2020,9088
NA,Iowa,19,12 years,19178,2021,2021,8971
NA,Iowa,19,12 years,19178,2022,2022,9063
NA,Iowa,19,12 years,19178,2023,2023,9140
NA,Iowa,19,12 years,19178,2024,2024,9369
NA,Iowa,19,13 - 15 years,19179,2007,2007,9055
NA,Iowa,19,13 - 15 years,19179,2008,2008,8853
NA,Iowa,19,13 - 15 years,19179,2009,2009,8518
NA,Iowa,19,13 - 15 years,19179,2010,2010,8288
NA,Iowa,19,13 - 15 years,19179,2011,2011,8219
NA,Iowa,19,13 - 15 years,19179,2012,2012,8420
NA,Iowa,19,13 - 15 years,19179,2013,2013,8479
NA,Iowa,19,13 - 15 years,19179,2014,2014,8370
NA,Iowa,19,13 - 15 years,19179,2015,2015,7762
NA,Iowa,19,13 - 15 years,19179,2016,2016,6957
NA,Iowa,19,13 - 15 years,19179,2017,2017,6607
NA,Iowa,19,13 - 15 years,19179,2018,2018,6349
NA,Iowa,19,13 - 15 years,19179,2019,2019,6263
NA,Iowa,19,13 - 15 years,19179,2020,2020,5855
NA,Iowa,19,13 - 15 years,19179,2021,2021,5809
NA,Iowa,19,13 - 15 years,19179,2022,2022,5440
NA,Iowa,19,13 - 15 years,19179,2023,2023,5167
NA,Iowa,19,13 - 15 years,19179,2024,2024,5138
NA,Iowa,19,13 - 15 years,19179,2007,2007,5208
NA,Iowa,19,13 - 15 years,19179,2008,2008,5207
NA,Iowa,19,13 - 15 years,19179,2009,2009,5094
NA,Iowa,19,13 - 15 years,19179,2010,2010,5193
NA,Iowa,19,13 - 15 years,19179,2011,2011,5126
NA,Iowa,19,13 - 15 years,19179,2012,2012,5307
NA,Iowa,19,13 - 15 years,19179,2013,2013,5472
NA,Iowa,19,13 - 15 years,19179,2014,2014,5492
NA,Iowa,19,13 - 15 years,19179,2015,2015,5263
NA,Iowa,19,13 - 15 years,19179,2016,2016,5045
NA,Iowa,19,13 - 15 years,19179,2017,2017,4853
NA,Iowa,19,13 - 15 years,19179,2018,2018,4746
NA,Iowa,19,13 - 15 years,19179,2019,2019,4649
NA,Iowa,19,13 - 15 years,19179,2020,2020,4330
NA,Iowa,19,13 - 15 years,19179,2021,2021,4487
NA,Iowa,19,13 - 15 years,19179,2022,2022,4412
NA,Iowa,19,13 - 15 years,19179,2023,2023,4330
NA,Iowa,19,13 - 15 years,19179,2024,2024,4066
NA,Iowa,19,16 years and over,16+,2007,2007,8629
NA,Iowa,19,16 years and over,16+,2008,2008,8466
NA,Iowa,19,16 years and over,16+,2009,2009,8782
NA,Iowa,19,16 years and over,16+,2010,2010,8912
NA,Iowa,19,16 years and over,16+,2011,2011,8927
NA,Iowa,19,16 years and over,16+,2012,2012,9074
NA,Iowa,19,16 years and over,16+,2013,2013,9206
NA,Iowa,19,16 years and over,16+,2014,2014,9483
NA,Iowa,19,16 years and over,16+,2015,2015,9478
NA,Iowa,19,16 years and over,16+,2016,2016,9449
NA,Iowa,19,16 years and over,16+,2017,2017,9119
NA,Iowa,19,16 years and over,16+,2018,2018,9062
NA,Iowa,19,16 years and over,16+,2019,2019,9161
NA,Iowa,19,16 years and over,16+,2020,2020,8719
NA,Iowa,19,16 years and over,16+,2021,2021,9170
NA,Iowa,19,16 years and over,16+,2022,2022,9063
NA,Iowa,19,16 years and over,16+,2023,2023,8787
NA,Iowa,19,16 years and over,16+,2024,2024,8977
NA,Iowa,19,16 years and over,16+,2007,2007,2026
NA,Iowa,19,16 years and over,16+,2008,2008,2113
NA,Iowa,19,16 years and over,16+,2009,2009,2245
NA,Iowa,19,16 years and over,16+,2010,2010,2356
NA,Iowa,19,16 years and over,16+,2011,2011,2658
NA,Iowa,19,16 years and over,16+,2012,2012,2679
NA,Iowa,19,16 years and over,16+,2013,2013,2690
NA,Iowa,19,16 years and over,16+,2014,2014,2873
NA,Iowa,19,16 years and over,16+,2015,2015,2930
NA,Iowa,19,16 years and over,16+,2016,2016,2999
NA,Iowa,19,16 years and over,16+,2017,2017,2982
NA,Iowa,19,16 years and over,16+,2018,2018,3036
NA,Iowa,19,16 years and over,16+,2019,2019,3092
NA,Iowa,19,16 years and over,16+,2020,2020,2984
NA,Iowa,19,16 years and over,16+,2021,2021,3262
NA,Iowa,19,16 years and over,16+,2022,2022,3246
NA,Iowa,19,16 years and over,16+,2023,2023,3211
NA,Iowa,19,16 years and over,16+,2024,2024,3347
NA,Iowa,19,16 years and over,16+,2007,2007,704
NA,Iowa,19,16 years and over,16+,2008,2008,773
NA,Iowa,19,16 years and over,16+,2009,2009,793
NA,Iowa,19,16 years and over,16+,2010,2010,847
NA,Iowa,19,16 years and over,16+,2011,2011,902
NA,Iowa,19,16 years and over,16+,2012,2012,964
NA,Iowa,19,16 years and over,16+,2013,2013,981
NA,Iowa,19,16 years and over,16+,2014,2014,975
NA,Iowa,19,16 years and over,16+,2015,2015,1049
NA,Iowa,19,16 years and over,16+,2016,2016,1045
NA,Iowa,19,16 years and over,16+,2017,2017,1075
NA,Iowa,19,16 years and over,16+,2018,2018,1047
NA,Iowa,19,16 years and over,16+,2019,2019,1071
NA,Iowa,19,16 years and over,16+,2020,2020,1020
NA,Iowa,19,16 years and over,16+,2021,2021,1047
NA,Iowa,19,16 years and over,16+,2022,2022,1103
NA,Iowa,19,16 years and over,16+,2023,2023,1088
NA,Iowa,19,16 years and over,16+,2024,2024,1083
NA,Iowa,19,Not stated/Not on certificate,NR,2007,2007,612
NA,Iowa,19,Not stated/Not on certificate,NR,2008,2008,617
NA,Iowa,19,Not stated/Not on certificate,NR,2009,2009,651
NA,Iowa,19,Not stated/Not on certificate,NR,2010,2010,357
NA,Iowa,19,Not stated/Not on certificate,NR,2011,2011,61
NA,Iowa,19,Not stated/Not on certificate,NR,2012,2012,18
NA,Iowa,19,Not stated/Not on certificate,NR,2013,2013,18
NA,Iowa,19,Not stated/Not on certificate,NR,2014,2014,16
NA,Iowa,19,Not stated/Not on certificate,NR,2015,2015,42
NA,Iowa,19,Not stated/Not on certificate,NR,2016,2016,72
NA,Iowa,19,Not stated/Not on certificate,NR,2017,2017,58
NA,Iowa,19,Not stated/Not on certificate,NR,2018,2018,78
NA,Iowa,19,Not stated/Not on certificate,NR,2019,2019,86
NA,Iowa,19,Not stated/Not on certificate,NR,2020,2020,72
NA,Iowa,19,Not stated/Not on certificate,NR,2021,2021,66
NA,Iowa,19,Not stated/Not on certificate,NR,2022,2022,70
NA,Iowa,19,Not stated/Not on certificate,NR,2023,2023,100
NA,Iowa,19,Not stated/Not on certificate,NR,2024,2024,96
NA,Kansas,20,0 -  8 years,19176,2007,2007,1667
NA,Kansas,20,0 -  8 years,19176,2008,2008,1634
NA,Kansas,20,0 -  8 years,19176,2009,2009,1611
NA,Kansas,20,0 -  8 years,19176,2010,2010,1374
NA,Kansas,20,0 -  8 years,19176,2011,2011,1307
NA,Kansas,20,0 -  8 years,19176,2012,2012,1210
NA,Kansas,20,0 -  8 years,19176,2013,2013,1193
NA,Kansas,20,0 -  8 years,19176,2014,2014,1143
NA,Kansas,20,0 -  8 years,19176,2015,2015,1178
NA,Kansas,20,0 -  8 years,19176,2016,2016,1138
NA,Kansas,20,0 -  8 years,19176,2017,2017,1047
NA,Kansas,20,0 -  8 years,19176,2018,2018,1029
NA,Kansas,20,0 -  8 years,19176,2019,2019,1078
NA,Kansas,20,0 -  8 years,19176,2020,2020,1024
NA,Kansas,20,0 -  8 years,19176,2021,2021,1113
NA,Kansas,20,0 -  8 years,19176,2022,2022,1155
NA,Kansas,20,0 -  8 years,19176,2023,2023,1133
NA,Kansas,20,0 -  8 years,19176,2024,2024,1203
NA,Kansas,20,9 - 11 years,19177,2007,2007,5857
NA,Kansas,20,9 - 11 years,19177,2008,2008,5957
NA,Kansas,20,9 - 11 years,19177,2009,2009,5721
NA,Kansas,20,9 - 11 years,19177,2010,2010,5414
NA,Kansas,20,9 - 11 years,19177,2011,2011,4890
NA,Kansas,20,9 - 11 years,19177,2012,2012,4670
NA,Kansas,20,9 - 11 years,19177,2013,2013,4275
NA,Kansas,20,9 - 11 years,19177,2014,2014,4031
NA,Kansas,20,9 - 11 years,19177,2015,2015,3795
NA,Kansas,20,9 - 11 years,19177,2016,2016,3627
NA,Kansas,20,9 - 11 years,19177,2017,2017,3285
NA,Kansas,20,9 - 11 years,19177,2018,2018,3199
NA,Kansas,20,9 - 11 years,19177,2019,2019,2984
NA,Kansas,20,9 - 11 years,19177,2020,2020,2725
NA,Kansas,20,9 - 11 years,19177,2021,2021,2538
NA,Kansas,20,9 - 11 years,19177,2022,2022,2445
NA,Kansas,20,9 - 11 years,19177,2023,2023,2522
NA,Kansas,20,9 - 11 years,19177,2024,2024,2514
NA,Kansas,20,12 years,19178,2007,2007,9735
NA,Kansas,20,12 years,19178,2008,2008,9919
NA,Kansas,20,12 years,19178,2009,2009,9700
NA,Kansas,20,12 years,19178,2010,2010,9452
NA,Kansas,20,12 years,19178,2011,2011,9344
NA,Kansas,20,12 years,19178,2012,2012,9173
NA,Kansas,20,12 years,19178,2013,2013,8819
NA,Kansas,20,12 years,19178,2014,2014,9074
NA,Kansas,20,12 years,19178,2015,2015,8926
NA,Kansas,20,12 years,19178,2016,2016,8625
NA,Kansas,20,12 years,19178,2017,2017,8695
NA,Kansas,20,12 years,19178,2018,2018,8832
NA,Kansas,20,12 years,19178,2019,2019,8551
NA,Kansas,20,12 years,19178,2020,2020,8766
NA,Kansas,20,12 years,19178,2021,2021,8961
NA,Kansas,20,12 years,19178,2022,2022,8951
NA,Kansas,20,12 years,19178,2023,2023,8589
NA,Kansas,20,12 years,19178,2024,2024,8886
NA,Kansas,20,13 - 15 years,19179,2007,2007,9405
NA,Kansas,20,13 - 15 years,19179,2008,2008,8980
NA,Kansas,20,13 - 15 years,19179,2009,2009,9122
NA,Kansas,20,13 - 15 years,19179,2010,2010,9271
NA,Kansas,20,13 - 15 years,19179,2011,2011,8785
NA,Kansas,20,13 - 15 years,19179,2012,2012,9328
NA,Kansas,20,13 - 15 years,19179,2013,2013,8851
NA,Kansas,20,13 - 15 years,19179,2014,2014,8674
NA,Kansas,20,13 - 15 years,19179,2015,2015,8581
NA,Kansas,20,13 - 15 years,19179,2016,2016,8151
NA,Kansas,20,13 - 15 years,19179,2017,2017,7665
NA,Kansas,20,13 - 15 years,19179,2018,2018,7350
NA,Kansas,20,13 - 15 years,19179,2019,2019,7079
NA,Kansas,20,13 - 15 years,19179,2020,2020,6591
NA,Kansas,20,13 - 15 years,19179,2021,2021,6177
NA,Kansas,20,13 - 15 years,19179,2022,2022,5876
NA,Kansas,20,13 - 15 years,19179,2023,2023,5743
NA,Kansas,20,13 - 15 years,19179,2024,2024,5690
NA,Kansas,20,13 - 15 years,19179,2007,2007,2718
NA,Kansas,20,13 - 15 years,19179,2008,2008,2828
NA,Kansas,20,13 - 15 years,19179,2009,2009,2922
NA,Kansas,20,13 - 15 years,19179,2010,2010,3034
NA,Kansas,20,13 - 15 years,19179,2011,2011,3231
NA,Kansas,20,13 - 15 years,19179,2012,2012,3322
NA,Kansas,20,13 - 15 years,19179,2013,2013,3371
NA,Kansas,20,13 - 15 years,19179,2014,2014,3546
NA,Kansas,20,13 - 15 years,19179,2015,2015,3587
NA,Kansas,20,13 - 15 years,19179,2016,2016,3605
NA,Kansas,20,13 - 15 years,19179,2017,2017,3478
NA,Kansas,20,13 - 15 years,19179,2018,2018,3486
NA,Kansas,20,13 - 15 years,19179,2019,2019,3386
NA,Kansas,20,13 - 15 years,19179,2020,2020,3230
NA,Kansas,20,13 - 15 years,19179,2021,2021,3178
NA,Kansas,20,13 - 15 years,19179,2022,2022,3299
NA,Kansas,20,13 - 15 years,19179,2023,2023,3271
NA,Kansas,20,13 - 15 years,19179,2024,2024,3097
NA,Kansas,20,16 years and over,16+,2007,2007,8125
NA,Kansas,20,16 years and over,16+,2008,2008,7937
NA,Kansas,20,16 years and over,16+,2009,2009,7876
NA,Kansas,20,16 years and over,16+,2010,2010,8348
NA,Kansas,20,16 years and over,16+,2011,2011,8353
NA,Kansas,20,16 years and over,16+,2012,2012,8554
NA,Kansas,20,16 years and over,16+,2013,2013,8397
NA,Kansas,20,16 years and over,16+,2014,2014,8699
NA,Kansas,20,16 years and over,16+,2015,2015,8928
NA,Kansas,20,16 years and over,16+,2016,2016,8547
NA,Kansas,20,16 years and over,16+,2017,2017,8172
NA,Kansas,20,16 years and over,16+,2018,2018,8249
NA,Kansas,20,16 years and over,16+,2019,2019,8008
NA,Kansas,20,16 years and over,16+,2020,2020,7821
NA,Kansas,20,16 years and over,16+,2021,2021,8368
NA,Kansas,20,16 years and over,16+,2022,2022,8143
NA,Kansas,20,16 years and over,16+,2023,2023,8098
NA,Kansas,20,16 years and over,16+,2024,2024,8083
NA,Kansas,20,16 years and over,16+,2007,2007,2404
NA,Kansas,20,16 years and over,16+,2008,2008,2520
NA,Kansas,20,16 years and over,16+,2009,2009,2590
NA,Kansas,20,16 years and over,16+,2010,2010,2772
NA,Kansas,20,16 years and over,16+,2011,2011,2807
NA,Kansas,20,16 years and over,16+,2012,2012,3130
NA,Kansas,20,16 years and over,16+,2013,2013,3020
NA,Kansas,20,16 years and over,16+,2014,2014,3099
NA,Kansas,20,16 years and over,16+,2015,2015,3209
NA,Kansas,20,16 years and over,16+,2016,2016,3330
NA,Kansas,20,16 years and over,16+,2017,2017,3188
NA,Kansas,20,16 years and over,16+,2018,2018,3096
NA,Kansas,20,16 years and over,16+,2019,2019,3243
NA,Kansas,20,16 years and over,16+,2020,2020,3112
NA,Kansas,20,16 years and over,16+,2021,2021,3171
NA,Kansas,20,16 years and over,16+,2022,2022,3272
NA,Kansas,20,16 years and over,16+,2023,2023,3421
NA,Kansas,20,16 years and over,16+,2024,2024,3283
NA,Kansas,20,16 years and over,16+,2007,2007,599
NA,Kansas,20,16 years and over,16+,2008,2008,559
NA,Kansas,20,16 years and over,16+,2009,2009,634
NA,Kansas,20,16 years and over,16+,2010,2010,747
NA,Kansas,20,16 years and over,16+,2011,2011,732
NA,Kansas,20,16 years and over,16+,2012,2012,811
NA,Kansas,20,16 years and over,16+,2013,2013,808
NA,Kansas,20,16 years and over,16+,2014,2014,884
NA,Kansas,20,16 years and over,16+,2015,2015,857
NA,Kansas,20,16 years and over,16+,2016,2016,920
NA,Kansas,20,16 years and over,16+,2017,2017,874
NA,Kansas,20,16 years and over,16+,2018,2018,886
NA,Kansas,20,16 years and over,16+,2019,2019,907
NA,Kansas,20,16 years and over,16+,2020,2020,922
NA,Kansas,20,16 years and over,16+,2021,2021,994
NA,Kansas,20,16 years and over,16+,2022,2022,978
NA,Kansas,20,16 years and over,16+,2023,2023,1051
NA,Kansas,20,16 years and over,16+,2024,2024,1043
NA,Kansas,20,Not stated/Not on certificate,NR,2007,2007,1494
NA,Kansas,20,Not stated/Not on certificate,NR,2008,2008,1499
NA,Kansas,20,Not stated/Not on certificate,NR,2009,2009,1220
NA,Kansas,20,Not stated/Not on certificate,NR,2010,2010,237
NA,Kansas,20,Not stated/Not on certificate,NR,2011,2011,193
NA,Kansas,20,Not stated/Not on certificate,NR,2012,2012,143
NA,Kansas,20,Not stated/Not on certificate,NR,2013,2013,105
NA,Kansas,20,Not stated/Not on certificate,NR,2014,2014,73
NA,Kansas,20,Not stated/Not on certificate,NR,2015,2015,93
NA,Kansas,20,Not stated/Not on certificate,NR,2016,2016,110
NA,Kansas,20,Not stated/Not on certificate,NR,2017,2017,115
NA,Kansas,20,Not stated/Not on certificate,NR,2018,2018,134
NA,Kansas,20,Not stated/Not on certificate,NR,2019,2019,159
NA,Kansas,20,Not stated/Not on certificate,NR,2020,2020,185
NA,Kansas,20,Not stated/Not on certificate,NR,2021,2021,205
NA,Kansas,20,Not stated/Not on certificate,NR,2022,2022,282
NA,Kansas,20,Not stated/Not on certificate,NR,2023,2023,237
NA,Kansas,20,Not stated/Not on certificate,NR,2024,2024,185
NA,Kentucky,21,0 -  8 years,19176,2007,2007,2301
NA,Kentucky,21,0 -  8 years,19176,2008,2008,2314
NA,Kentucky,21,0 -  8 years,19176,2009,2009,2192
NA,Kentucky,21,0 -  8 years,19176,2010,2010,2126
NA,Kentucky,21,0 -  8 years,19176,2011,2011,1945
NA,Kentucky,21,0 -  8 years,19176,2012,2012,1912
NA,Kentucky,21,0 -  8 years,19176,2013,2013,1814
NA,Kentucky,21,0 -  8 years,19176,2014,2014,1818
NA,Kentucky,21,0 -  8 years,19176,2015,2015,1833
NA,Kentucky,21,0 -  8 years,19176,2016,2016,1882
NA,Kentucky,21,0 -  8 years,19176,2017,2017,1796
NA,Kentucky,21,0 -  8 years,19176,2018,2018,1859
NA,Kentucky,21,0 -  8 years,19176,2019,2019,1880
NA,Kentucky,21,0 -  8 years,19176,2020,2020,1912
NA,Kentucky,21,0 -  8 years,19176,2021,2021,2078
NA,Kentucky,21,0 -  8 years,19176,2022,2022,2095
NA,Kentucky,21,0 -  8 years,19176,2023,2023,2205
NA,Kentucky,21,0 -  8 years,19176,2024,2024,2387
NA,Kentucky,21,9 - 11 years,19177,2007,2007,9968
NA,Kentucky,21,9 - 11 years,19177,2008,2008,9657
NA,Kentucky,21,9 - 11 years,19177,2009,2009,9050
NA,Kentucky,21,9 - 11 years,19177,2010,2010,8457
